order_id,product_id,qty,unit_price,discount,line_total
O006395,P0177,1,17.81,0.056,16.81
O006396,P0245,1,33.56,0.093,30.44
O006397,P0089,2,11.92,0.026,23.22
O006397,P0243,1,7.72,0.011,7.64
O006397,P0200,2,57.83,0.111,102.82
O006398,P0096,1,17.99,0.09,16.37
O006399,P0053,2,30.89,0.1,55.6
O006399,P0029,1,6.97,0.051,6.61
O006399,P0052,3,13.46,0.116,35.7
O006400,P0218,2,21.05,0.056,39.74
O006400,P0002,2,8.74,0.081,16.06
O006401,P0083,1,37.31,0.0,37.31
O006401,P0220,1,45.59,0.133,39.53
O006401,P0115,2,26.06,0.087,47.59
O006402,P0032,1,16.41,0.034,15.85
O006403,P0103,1,30.37,0.11,27.03
O006403,P0242,1,24.23,0.083,22.22
O006404,P0218,1,21.05,0.042,20.17
O006404,P0241,2,38.79,0.004,77.27
O006405,P0004,1,15.82,0.0,15.82
O006406,P0009,1,30.51,0.084,27.95
O006407,P0199,1,14.86,0.151,12.62
O006408,P0054,3,27.09,0.154,68.75
O006408,P0142,2,10.1,0.096,18.26
O006408,P0113,1,21.64,0.071,20.1
O006409,P0015,1,11.82,0.018,11.61
O006409,P0079,1,47.31,0.13,41.16
O006409,P0141,1,10.62,0.013,10.48
O006410,P0198,1,11.45,0.035,11.05
O006411,P0052,1,13.46,0.0,13.46
O006411,P0234,2,31.58,0.006,62.78
O006412,P0109,2,42.04,0.0,84.08
O006412,P0016,1,13.45,0.02,13.18
O006412,P0075,1,7.7,0.118,6.79
O006412,P0092,1,16.68,0.078,15.38
O006413,P0065,1,25.32,0.034,24.46
O006413,P0153,1,30.01,0.091,27.28
O006413,P0168,2,10.35,0.0,20.7
O006414,P0085,1,28.62,0.029,27.79
O006414,P0010,1,31.42,0.078,28.97
O006414,P0025,2,29.52,0.0,59.04
O006415,P0247,1,8.53,0.144,7.3
O006416,P0247,1,8.53,0.022,8.34
O006417,P0069,2,12.19,0.157,20.55
O006417,P0113,2,21.64,0.071,40.21
O006418,P0203,2,21.96,0.099,39.57
O006419,P0143,1,14.35,0.09,13.06
O006419,P0130,1,10.78,0.031,10.45
O006419,P0123,1,8.84,0.051,8.39
O006420,P0025,2,29.52,0.048,56.21
O006420,P0124,1,19.25,0.008,19.1
O006421,P0073,2,36.91,0.033,71.38
O006421,P0131,1,17.6,0.105,15.75
O006421,P0035,1,6.52,0.015,6.42
O006422,P0088,1,24.23,0.045,23.14
O006422,P0242,2,24.23,0.017,47.64
O006423,P0062,1,41.55,0.044,39.72
O006423,P0089,1,11.92,0.057,11.24
O006423,P0067,1,18.68,0.135,16.16
O006424,P0172,1,34.03,0.021,33.32
O006424,P0117,1,22.92,0.003,22.85
O006425,P0015,1,11.82,0.12,10.4
O006425,P0078,2,21.0,0.073,38.93
O006425,P0121,1,15.63,0.099,14.08
O006426,P0072,1,36.14,0.032,34.98
O006426,P0038,1,12.06,0.121,10.6
O006427,P0162,2,18.58,0.091,33.78
O006427,P0175,3,18.4,0.072,51.23
O006427,P0235,2,15.15,0.011,29.97
O006427,P0167,2,15.23,0.115,26.96
O006428,P0216,1,31.94,0.053,30.25
O006428,P0150,3,45.15,0.088,123.53
O006428,P0135,1,40.49,0.084,37.09
O006429,P0141,3,10.62,0.0,31.86
O006430,P0103,1,30.37,0.15,25.81
O006431,P0095,1,42.2,0.0,42.2
O006432,P0239,3,32.78,0.145,84.08
O006432,P0061,1,30.68,0.069,28.56
O006433,P0216,1,31.94,0.012,31.56
O006433,P0240,1,36.97,0.0,36.97
O006433,P0245,3,33.56,0.083,92.32
O006434,P0148,3,42.47,0.045,121.68
O006434,P0095,1,42.2,0.044,40.34
O006434,P0219,2,24.44,0.101,43.94
O006434,P0071,1,40.14,0.011,39.7
O006434,P0129,1,20.54,0.057,19.37
O006435,P0064,1,11.73,0.04,11.26
O006435,P0205,1,25.71,0.075,23.78
O006435,P0190,1,61.29,0.107,54.73
O006436,P0129,1,20.54,0.083,18.84
O006437,P0046,1,16.31,0.124,14.29
O006437,P0137,1,12.73,0.079,11.72
O006437,P0069,1,12.19,0.0,12.19
O006438,P0120,1,30.76,0.045,29.38
O006438,P0104,1,13.9,0.053,13.16
O006439,P0139,1,5.51,0.125,4.82
O006440,P0129,2,20.54,0.108,36.64
O006440,P0235,1,15.15,0.071,14.07
O006441,P0048,1,18.58,0.043,17.78
O006441,P0188,1,31.01,0.089,28.25
O006441,P0191,1,20.43,0.044,19.53
O006442,P0100,1,14.22,0.07,13.22
O006443,P0163,1,12.21,0.078,11.26
O006443,P0078,1,21.0,0.112,18.65
O006443,P0249,1,38.52,0.133,33.4
O006444,P0090,2,36.13,0.078,66.62
O006445,P0146,1,33.84,0.063,31.71
O006446,P0016,1,13.45,0.029,13.06
O006446,P0249,1,38.52,0.002,38.44
O006447,P0164,2,12.63,0.124,22.13
O006447,P0183,1,21.9,0.141,18.81
O006448,P0202,1,13.16,0.05,12.5
O006448,P0200,2,57.83,0.125,101.2
O006448,P0029,1,6.97,0.104,6.25
O006449,P0121,1,15.63,0.069,14.55
O006450,P0232,3,21.79,0.127,57.07
O006450,P0067,1,18.68,0.0,18.68
O006450,P0136,2,46.55,0.132,80.81
O006451,P0129,1,20.54,0.161,17.23
O006452,P0025,1,29.52,0.042,28.28
O006452,P0141,1,10.62,0.068,9.9
O006452,P0244,1,11.55,0.09,10.51
O006453,P0056,1,46.31,0.117,40.89
O006453,P0024,1,56.93,0.074,52.72
O006454,P0010,1,31.42,0.0,31.42
O006455,P0088,1,24.23,0.121,21.3
O006455,P0157,1,24.44,0.038,23.51
O006455,P0161,2,32.93,0.06,61.91
O006456,P0244,1,11.55,0.082,10.6
O006456,P0080,1,30.47,0.039,29.28
O006456,P0161,1,32.93,0.127,28.75
O006456,P0134,2,38.31,0.122,67.27
O006457,P0107,1,21.9,0.065,20.48
O006458,P0184,1,24.09,0.166,20.09
O006459,P0207,1,20.77,0.077,19.17
O006459,P0068,3,51.86,0.089,141.73
O006459,P0053,1,30.89,0.118,27.24
O006460,P0132,1,35.23,0.055,33.29
O006461,P0120,2,30.76,0.121,54.08
O006462,P0078,3,21.0,0.013,62.18
O006462,P0206,1,14.28,0.004,14.22
O006462,P0172,1,34.03,0.046,32.46
O006463,P0038,1,12.06,0.039,11.59
O006463,P0053,2,30.89,0.029,59.99
O006463,P0082,1,30.8,0.0,30.8
O006464,P0031,3,63.52,0.084,174.55
O006464,P0173,1,42.99,0.048,40.93
O006465,P0207,1,20.77,0.119,18.3
O006466,P0052,2,13.46,0.019,26.41
O006466,P0242,1,24.23,0.042,23.21
O006466,P0136,1,46.55,0.081,42.78
O006467,P0107,2,21.9,0.104,39.24
O006468,P0120,1,30.76,0.0,30.76
O006468,P0216,1,31.94,0.008,31.68
O006468,P0188,1,31.01,0.0,31.01
O006469,P0152,1,17.8,0.077,16.43
O006470,P0203,1,21.96,0.06,20.64
O006471,P0132,1,35.23,0.014,34.74
O006472,P0195,3,30.52,0.122,80.39
O006472,P0221,1,37.61,0.034,36.33
O006473,P0198,1,11.45,0.039,11.0
O006473,P0038,1,12.06,0.094,10.93
O006474,P0112,1,25.25,0.033,24.42
O006475,P0127,1,11.66,0.042,11.17
O006475,P0090,1,36.13,0.03,35.05
O006475,P0183,2,21.9,0.162,36.7
O006476,P0216,1,31.94,0.027,31.08
O006476,P0090,1,36.13,0.126,31.58
O006477,P0055,1,8.85,0.138,7.63
O006477,P0057,2,18.31,0.11,32.59
O006477,P0183,2,21.9,0.108,39.07
O006477,P0156,2,35.45,0.105,63.46
O006478,P0056,2,46.31,0.103,83.08
O006479,P0194,1,22.82,0.074,21.13
O006479,P0124,3,19.25,0.048,54.98
O006480,P0103,1,30.37,0.046,28.97
O006480,P0104,1,13.9,0.029,13.5
O006480,P0192,2,67.08,0.018,131.75
O006481,P0190,1,61.29,0.133,53.14
O006482,P0085,1,28.62,0.11,25.47
O006482,P0188,1,31.01,0.061,29.12
O006483,P0181,2,27.23,0.096,49.23
O006483,P0200,2,57.83,0.166,96.46
O006483,P0088,2,24.23,0.092,44.0
O006484,P0041,1,14.57,0.0,14.57
O006484,P0224,1,16.4,0.051,15.56
O006484,P0026,1,14.88,0.071,13.82
O006484,P0225,2,15.74,0.044,30.09
O006485,P0196,2,22.19,0.0,44.38
O006485,P0122,1,15.12,0.0,15.12
O006485,P0175,1,18.4,0.055,17.39
O006486,P0058,1,16.25,0.181,13.31
O006486,P0168,1,10.35,0.142,8.88
O006486,P0236,1,7.63,0.06,7.17
O006487,P0249,1,38.52,0.026,37.52
O006488,P0037,1,13.48,0.014,13.29
O006488,P0236,1,7.63,0.0,7.63
O006488,P0145,1,18.18,0.12,16.0
O006489,P0153,1,30.01,0.013,29.62
O006489,P0167,1,15.23,0.106,13.62
O006489,P0131,3,17.6,0.112,46.89
O006489,P0036,2,19.88,0.079,36.62
O006489,P0244,1,11.55,0.071,10.73
O006490,P0070,2,14.55,0.0,29.1
O006491,P0127,1,11.66,0.114,10.33
O006492,P0113,1,21.64,0.078,19.95
O006493,P0108,1,16.28,0.124,14.26
O006494,P0208,1,36.37,0.0,36.37
O006495,P0221,2,37.61,0.056,71.01
O006496,P0058,2,16.25,0.027,31.62
O006496,P0013,3,16.2,0.072,45.1
O006497,P0151,1,46.87,0.093,42.51
O006497,P0098,1,13.94,0.0,13.94
O006498,P0196,1,22.19,0.082,20.37
O006498,P0083,3,37.31,0.151,95.03
O006499,P0157,1,24.44,0.052,23.17
O006499,P0206,1,14.28,0.236,10.91
O006499,P0147,2,28.24,0.014,55.69
O006499,P0078,1,21.0,0.03,20.37
O006499,P0175,1,18.4,0.018,18.07
O006500,P0217,1,34.73,0.076,32.09
O006500,P0062,2,41.55,0.085,76.04
O006501,P0130,2,10.78,0.078,19.88
O006502,P0242,1,24.23,0.101,21.78
O006502,P0187,1,14.49,0.13,12.61
O006502,P0231,1,31.05,0.0,31.05
O006503,P0246,1,16.84,0.113,14.94
O006503,P0194,3,22.82,0.048,65.17
O006504,P0085,1,28.62,0.043,27.39
O006504,P0005,1,17.73,0.151,15.05
O006504,P0043,1,29.86,0.0,29.86
O006505,P0122,2,15.12,0.023,29.54
O006505,P0224,1,16.4,0.0,16.4
O006505,P0085,1,28.62,0.104,25.64
O006505,P0207,1,20.77,0.092,18.86
O006505,P0195,1,30.52,0.118,26.92
O006506,P0158,2,21.35,0.053,40.44
O006507,P0056,1,46.31,0.013,45.71
O006507,P0152,1,17.8,0.091,16.18
O006507,P0187,1,14.49,0.024,14.14
O006507,P0002,1,8.74,0.088,7.97
O006507,P0039,2,15.31,0.115,27.1
O006508,P0011,1,18.05,0.105,16.15
O006509,P0024,2,56.93,0.08,104.75
O006510,P0229,1,33.02,0.082,30.31
O006510,P0214,1,25.36,0.062,23.79
O006510,P0191,2,20.43,0.047,38.94
O006510,P0140,1,8.3,0.024,8.1
O006511,P0149,1,16.84,0.08,15.49
O006512,P0228,1,32.56,0.119,28.69
O006513,P0223,1,13.67,0.067,12.75
O006513,P0069,3,12.19,0.0,36.57
O006513,P0245,1,33.56,0.11,29.87
O006514,P0069,1,12.19,0.07,11.34
O006514,P0061,1,30.68,0.023,29.97
O006515,P0207,1,20.77,0.048,19.77
O006516,P0056,1,46.31,0.064,43.35
O006516,P0040,1,23.99,0.013,23.68
O006517,P0015,1,11.82,0.0,11.82
O006517,P0211,1,28.4,0.003,28.31
O006517,P0202,1,13.16,0.0,13.16
O006518,P0097,1,39.94,0.073,37.02
O006518,P0229,1,33.02,0.131,28.69
O006518,P0002,1,8.74,0.035,8.43
O006518,P0177,2,17.81,0.036,34.34
O006518,P0226,1,32.56,0.101,29.27
O006519,P0097,1,39.94,0.055,37.74
O006519,P0092,1,16.68,0.101,15.0
O006520,P0224,1,16.4,0.0,16.4
O006521,P0095,1,42.2,0.106,37.73
O006521,P0189,1,54.71,0.054,51.76
O006521,P0208,3,36.37,0.069,101.58
O006522,P0194,1,22.82,0.062,21.41
O006522,P0195,2,30.52,0.0,61.04
O006523,P0180,1,13.77,0.078,12.7
O006523,P0049,2,40.06,0.08,73.71
O006523,P0116,2,52.74,0.041,101.16
O006523,P0206,2,14.28,0.0,28.56
O006524,P0097,1,39.94,0.063,37.42
O006524,P0224,3,16.4,0.068,45.85
O006524,P0023,1,20.16,0.065,18.85
O006525,P0131,1,17.6,0.033,17.02
O006525,P0173,1,42.99,0.061,40.37
O006525,P0103,1,30.37,0.056,28.67
O006526,P0002,2,8.74,0.067,16.31
O006526,P0144,1,16.72,0.152,14.18
O006527,P0225,1,15.74,0.024,15.36
O006528,P0201,1,11.04,0.111,9.81
O006528,P0025,2,29.52,0.005,58.74
O006529,P0135,1,40.49,0.067,37.78
O006529,P0185,1,28.71,0.101,25.81
O006529,P0123,2,8.84,0.056,16.69
O006530,P0011,2,18.05,0.099,32.53
O006530,P0089,1,11.92,0.062,11.18
O006530,P0040,1,23.99,0.125,20.99
O006531,P0032,2,16.41,0.061,30.82
O006531,P0196,1,22.19,0.026,21.61
O006532,P0077,1,14.24,0.043,13.63
O006532,P0188,1,31.01,0.184,25.3
O006532,P0136,1,46.55,0.046,44.41
O006532,P0111,1,11.07,0.016,10.89
O006532,P0123,1,8.84,0.062,8.29
O006533,P0249,2,38.52,0.086,70.41
O006533,P0203,1,21.96,0.026,21.39
O006534,P0058,2,16.25,0.107,29.02
O006535,P0037,1,13.48,0.064,12.62
O006535,P0109,3,42.04,0.115,111.62
O006536,P0079,1,47.31,0.0,47.31
O006536,P0248,1,21.2,0.122,18.61
O006537,P0248,2,21.2,0.02,41.55
O006538,P0176,2,23.22,0.0,46.44
O006538,P0182,1,17.47,0.126,15.27
O006539,P0188,1,31.01,0.04,29.77
O006539,P0143,3,14.35,0.021,42.15
O006540,P0080,1,30.47,0.096,27.54
O006540,P0193,1,5.88,0.018,5.77
O006541,P0233,2,12.84,0.119,22.62
O006541,P0183,2,21.9,0.08,40.3
O006542,P0160,1,18.56,0.112,16.48
O006543,P0054,1,27.09,0.03,26.28
O006544,P0015,1,11.82,0.003,11.78
O006544,P0210,1,11.81,0.0,11.81
O006545,P0244,1,11.55,0.059,10.87
O006546,P0106,1,13.44,0.097,12.14
O006546,P0208,2,36.37,0.092,66.05
O006546,P0247,1,8.53,0.028,8.29
O006547,P0224,2,16.4,0.069,30.54
O006547,P0058,2,16.25,0.068,30.29
O006548,P0032,1,16.41,0.066,15.33
O006549,P0208,2,36.37,0.09,66.19
O006549,P0190,2,61.29,0.0,122.58
O006549,P0229,2,33.02,0.153,55.94
O006550,P0010,1,31.42,0.077,29.0
O006550,P0221,2,37.61,0.081,69.13
O006551,P0221,1,37.61,0.055,35.54
O006551,P0180,1,13.77,0.084,12.61
O006552,P0063,1,13.43,0.141,11.54
O006552,P0045,1,7.71,0.0,7.71
O006553,P0050,1,10.02,0.106,8.96
O006553,P0188,1,31.01,0.161,26.02
O006554,P0063,1,13.43,0.087,12.26
O006555,P0180,1,13.77,0.004,13.71
O006555,P0056,1,46.31,0.001,46.26
O006556,P0066,1,22.34,0.007,22.18
O006556,P0031,1,63.52,0.105,56.85
O006557,P0120,2,30.76,0.145,52.6
O006557,P0075,1,7.7,0.101,6.92
O006557,P0062,1,41.55,0.036,40.05
O006558,P0231,2,31.05,0.061,58.31
O006558,P0068,1,51.86,0.074,48.02
O006558,P0100,1,14.22,0.05,13.51
O006558,P0143,1,14.35,0.0,14.35
O006559,P0118,1,73.69,0.03,71.48
O006559,P0097,1,39.94,0.121,35.11
O006559,P0190,2,61.29,0.056,115.72
O006560,P0168,1,10.35,0.023,10.11
O006560,P0122,1,15.12,0.071,14.05
O006561,P0202,1,13.16,0.007,13.07
O006561,P0152,2,17.8,0.033,34.43
O006561,P0227,2,19.59,0.09,35.65
O006562,P0131,1,17.6,0.072,16.33
O006563,P0196,1,22.19,0.059,20.88
O006563,P0121,1,15.63,0.054,14.79
O006563,P0148,1,42.47,0.0,42.47
O006564,P0100,1,14.22,0.024,13.88
O006564,P0046,1,16.31,0.067,15.22
O006564,P0230,1,13.77,0.0,13.77
O006564,P0181,2,27.23,0.033,52.66
O006565,P0040,1,23.99,0.156,20.25
O006565,P0087,1,19.45,0.0,19.45
O006566,P0047,1,13.21,0.075,12.22
O006567,P0031,1,63.52,0.0,63.52
O006567,P0205,1,25.71,0.118,22.68
O006567,P0079,2,47.31,0.135,81.85
O006568,P0163,3,12.21,0.0,36.63
O006569,P0082,1,30.8,0.086,28.15
O006570,P0042,1,25.76,0.082,23.65
O006571,P0004,1,15.82,0.051,15.01
O006572,P0232,1,21.79,0.081,20.03
O006573,P0202,1,13.16,0.117,11.62
O006573,P0213,2,24.99,0.052,47.38
O006574,P0109,2,42.04,0.028,81.73
O006574,P0197,1,14.06,0.065,13.15
O006574,P0171,2,40.22,0.068,74.97
O006574,P0229,1,33.02,0.0,33.02
O006575,P0061,1,30.68,0.0,30.68
O006575,P0012,1,30.42,0.0,30.42
O006575,P0033,3,22.44,0.009,66.71
O006576,P0130,1,10.78,0.024,10.52
O006576,P0214,1,25.36,0.118,22.37
O006577,P0047,2,13.21,0.108,23.57
O006577,P0184,1,24.09,0.0,24.09
O006577,P0187,3,14.49,0.073,40.3
O006578,P0189,1,54.71,0.107,48.86
O006578,P0181,1,27.23,0.0,27.23
O006578,P0209,1,20.9,0.061,19.63
O006578,P0235,3,15.15,0.058,42.81
O006579,P0188,1,31.01,0.061,29.12
O006579,P0054,2,27.09,0.114,48.0
O006580,P0093,1,27.83,0.1,25.05
O006580,P0168,1,10.35,0.073,9.59
O006581,P0079,1,47.31,0.026,46.08
O006582,P0061,1,30.68,0.002,30.62
O006582,P0139,1,5.51,0.091,5.01
O006583,P0108,1,16.28,0.116,14.39
O006583,P0042,1,25.76,0.058,24.27
O006584,P0101,1,32.68,0.057,30.82
O006584,P0141,1,10.62,0.038,10.22
O006585,P0088,3,24.23,0.027,70.73
O006586,P0117,1,22.92,0.0,22.92
O006586,P0146,1,33.84,0.144,28.97
O006586,P0026,1,14.88,0.051,14.12
O006587,P0091,3,35.02,0.07,97.71
O006587,P0236,2,7.63,0.005,15.18
O006587,P0221,1,37.61,0.124,32.95
O006587,P0024,1,56.93,0.028,55.34
O006588,P0065,1,25.32,0.056,23.9
O006588,P0116,1,52.74,0.0,52.74
O006588,P0062,1,41.55,0.192,33.57
O006588,P0162,1,18.58,0.039,17.86
O006588,P0238,1,16.15,0.091,14.68
O006589,P0224,1,16.4,0.074,15.19
O006590,P0041,1,14.57,0.041,13.97
O006590,P0122,1,15.12,0.019,14.83
O006591,P0246,2,16.84,0.018,33.07
O006591,P0174,1,25.93,0.034,25.05
O006591,P0003,2,22.9,0.055,43.28
O006591,P0012,1,30.42,0.133,26.37
O006592,P0022,1,28.89,0.133,25.05
O006592,P0232,1,21.79,0.064,20.4
O006592,P0173,1,42.99,0.096,38.86
O006592,P0054,3,27.09,0.024,79.32
O006592,P0237,1,27.95,0.009,27.7
O006593,P0116,2,52.74,0.0,105.48
O006593,P0232,3,21.79,0.083,59.94
O006594,P0236,1,7.63,0.064,7.14
O006594,P0148,1,42.47,0.021,41.58
O006595,P0101,3,32.68,0.112,87.06
O006596,P0167,3,15.23,0.073,42.35
O006596,P0247,1,8.53,0.121,7.5
O006597,P0237,2,27.95,0.204,44.5
O006597,P0055,2,8.85,0.033,17.12
O006597,P0115,1,26.06,0.057,24.57
O006598,P0047,1,13.21,0.0,13.21
O006598,P0142,1,10.1,0.078,9.31
O006598,P0012,1,30.42,0.08,27.99
O006598,P0097,1,39.94,0.053,37.82
O006599,P0006,1,18.72,0.012,18.5
O006599,P0156,3,35.45,0.092,96.57
O006600,P0011,1,18.05,0.061,16.95
O006600,P0022,2,28.89,0.164,48.3
O006601,P0247,1,8.53,0.05,8.1
O006601,P0209,1,20.9,0.023,20.42
O006601,P0229,1,33.02,0.101,29.68
O006601,P0232,2,21.79,0.125,38.13
O006601,P0060,3,21.7,0.054,61.58
O006602,P0078,1,21.0,0.071,19.51
O006602,P0238,1,16.15,0.149,13.74
O006602,P0109,1,42.04,0.079,38.72
O006603,P0185,1,28.71,0.082,26.36
O006603,P0215,1,29.77,0.033,28.79
O006603,P0081,1,26.4,0.051,25.05
O006604,P0014,1,32.17,0.069,29.95
O006604,P0220,1,45.59,0.0,45.59
O006605,P0114,2,16.38,0.0,32.76
O006606,P0200,1,57.83,0.047,55.11
O006606,P0015,1,11.82,0.026,11.51
O006606,P0160,1,18.56,0.007,18.43
O006606,P0006,3,18.72,0.0,56.16
O006607,P0203,2,21.96,0.033,42.47
O006608,P0204,1,21.03,0.126,18.38
O006608,P0074,1,25.79,0.091,23.44
O006608,P0169,3,37.88,0.072,105.46
O006609,P0187,1,14.49,0.14,12.46
O006609,P0021,2,27.25,0.105,48.78
O006609,P0062,1,41.55,0.008,41.22
O006610,P0229,2,33.02,0.094,59.83
O006611,P0034,3,9.1,0.152,23.15
O006611,P0187,2,14.49,0.03,28.11
O006611,P0134,2,38.31,0.067,71.49
O006612,P0133,1,16.08,0.093,14.58
O006612,P0082,1,30.8,0.067,28.74
O006613,P0195,1,30.52,0.068,28.44
O006613,P0234,1,31.58,0.072,29.31
O006614,P0122,1,15.12,0.052,14.33
O006614,P0091,2,35.02,0.009,69.41
O006615,P0186,2,39.93,0.042,76.51
O006616,P0205,1,25.71,0.069,23.94
O006616,P0017,2,20.7,0.095,37.47
O006617,P0094,3,43.5,0.131,113.4
O006618,P0071,2,40.14,0.0,80.28
O006619,P0159,1,29.78,0.025,29.04
O006619,P0064,2,11.73,0.015,23.11
O006620,P0222,2,24.29,0.045,46.39
O006621,P0100,1,14.22,0.067,13.27
O006621,P0041,1,14.57,0.125,12.75
O006622,P0235,1,15.15,0.08,13.94
O006622,P0204,1,21.03,0.0,21.03
O006622,P0001,2,21.18,0.054,40.07
O006622,P0054,1,27.09,0.0,27.09
O006623,P0075,1,7.7,0.024,7.52
O006623,P0174,1,25.93,0.102,23.29
O006624,P0194,1,22.82,0.135,19.74
O006624,P0063,1,13.43,0.067,12.53
O006624,P0004,2,15.82,0.111,28.13
O006625,P0172,1,34.03,0.092,30.9
O006625,P0028,1,25.75,0.136,22.25
O006625,P0162,1,18.58,0.101,16.7
O006626,P0242,1,24.23,0.059,22.8
O006626,P0073,1,36.91,0.073,34.22
O006627,P0094,1,43.5,0.0,43.5
O006627,P0005,3,17.73,0.024,51.91
O006628,P0190,1,61.29,0.0,61.29
O006628,P0227,1,19.59,0.231,15.06
O006628,P0185,1,28.71,0.078,26.47
O006629,P0045,1,7.71,0.061,7.24
O006630,P0156,1,35.45,0.105,31.73
O006630,P0131,2,17.6,0.008,34.92
O006630,P0135,2,40.49,0.002,80.82
O006630,P0236,1,7.63,0.099,6.87
O006630,P0165,1,22.99,0.02,22.53
O006631,P0227,1,19.59,0.041,18.79
O006631,P0101,1,32.68,0.16,27.45
O006631,P0061,1,30.68,0.0,30.68
O006632,P0107,1,21.9,0.065,20.48
O006633,P0180,1,13.77,0.076,12.72
O006633,P0224,1,16.4,0.094,14.86
O006634,P0199,2,14.86,0.0,29.72
O006634,P0247,1,8.53,0.004,8.5
O006634,P0080,2,30.47,0.097,55.03
O006635,P0061,1,30.68,0.048,29.21
O006635,P0181,2,27.23,0.0,54.46
O006635,P0205,2,25.71,0.05,48.85
O006636,P0221,1,37.61,0.118,33.17
O006636,P0074,1,25.79,0.022,25.22
O006636,P0099,3,27.29,0.057,77.2
O006636,P0240,2,36.97,0.135,63.96
O006636,P0246,3,16.84,0.0,50.52
O006637,P0179,2,9.44,0.0,18.88
O006637,P0140,1,8.3,0.007,8.24
O006638,P0182,1,17.47,0.0,17.47
O006638,P0024,1,56.93,0.129,49.59
O006639,P0099,1,27.29,0.117,24.1
O006639,P0041,1,14.57,0.056,13.75
O006640,P0031,1,63.52,0.039,61.04
O006641,P0049,2,40.06,0.0,80.12
O006641,P0146,1,33.84,0.014,33.37
O006641,P0119,2,25.38,0.001,50.71
O006641,P0047,2,13.21,0.045,25.23
O006642,P0034,1,9.1,0.0,9.1
O006642,P0208,1,36.37,0.06,34.19
O006643,P0197,1,14.06,0.05,13.36
O006643,P0208,1,36.37,0.007,36.12
O006644,P0119,1,25.38,0.042,24.31
O006644,P0205,1,25.71,0.068,23.96
O006644,P0220,2,45.59,0.085,83.43
O006645,P0016,1,13.45,0.098,12.13
O006646,P0094,3,43.5,0.126,114.06
O006646,P0167,2,15.23,0.046,29.06
O006646,P0119,1,25.38,0.044,24.26
O006647,P0024,1,56.93,0.06,53.51
O006647,P0104,1,13.9,0.052,13.18
O006647,P0157,1,24.44,0.0,24.44
O006647,P0015,1,11.82,0.038,11.37
O006648,P0156,1,35.45,0.036,34.17
O006648,P0213,2,24.99,0.023,48.83
O006648,P0170,1,14.16,0.09,12.89
O006649,P0163,1,12.21,0.127,10.66
O006649,P0125,1,10.12,0.037,9.75
O006650,P0031,1,63.52,0.16,53.36
O006650,P0246,1,16.84,0.071,15.64
O006651,P0153,1,30.01,0.057,28.3
O006652,P0134,3,38.31,0.014,113.32
O006652,P0029,3,6.97,0.037,20.14
O006653,P0201,1,11.04,0.0,11.04
O006654,P0178,1,43.27,0.039,41.58
O006654,P0212,1,16.93,0.122,14.86
O006655,P0105,1,25.4,0.034,24.54
O006655,P0060,2,21.7,0.08,39.93
O006656,P0030,1,18.15,0.0,18.15
O006656,P0046,2,16.31,0.058,30.73
O006656,P0168,1,10.35,0.043,9.9
O006656,P0109,3,42.04,0.038,121.33
O006656,P0115,2,26.06,0.041,49.98
O006657,P0170,1,14.16,0.005,14.09
O006657,P0139,1,5.51,0.038,5.3
O006658,P0175,1,18.4,0.035,17.76
O006659,P0130,3,10.78,0.156,27.29
O006660,P0015,1,11.82,0.074,10.95
O006661,P0026,1,14.88,0.061,13.97
O006661,P0179,1,9.44,0.017,9.28
O006661,P0141,1,10.62,0.073,9.84
O006661,P0182,1,17.47,0.082,16.04
O006661,P0205,2,25.71,0.048,48.95
O006662,P0153,2,30.01,0.077,55.4
O006662,P0034,1,9.1,0.037,8.76
O006663,P0217,1,34.73,0.053,32.89
O006663,P0176,1,23.22,0.076,21.46
O006663,P0043,2,29.86,0.0,59.72
O006663,P0095,1,42.2,0.026,41.1
O006664,P0023,1,20.16,0.109,17.96
O006664,P0080,1,30.47,0.033,29.46
O006664,P0002,1,8.74,0.0,8.74
O006664,P0082,3,30.8,0.04,88.7
O006665,P0109,2,42.04,0.05,79.88
O006665,P0219,1,24.44,0.0,24.44
O006665,P0074,1,25.79,0.123,22.62
O006666,P0010,1,31.42,0.14,27.02
O006667,P0090,1,36.13,0.0,36.13
O006668,P0059,1,10.19,0.13,8.87
O006669,P0223,3,13.67,0.135,35.47
O006669,P0032,1,16.41,0.019,16.1
O006669,P0232,1,21.79,0.091,19.81
O006669,P0095,2,42.2,0.104,75.62
O006670,P0230,1,13.77,0.102,12.37
O006671,P0238,1,16.15,0.0,16.15
O006672,P0038,1,12.06,0.0,12.06
O006673,P0186,2,39.93,0.1,71.87
O006673,P0033,1,22.44,0.01,22.22
O006674,P0201,1,11.04,0.056,10.42
O006675,P0158,1,21.35,0.053,20.22
O006675,P0092,1,16.68,0.149,14.19
O006676,P0218,1,21.05,0.046,20.08
O006676,P0061,2,30.68,0.036,59.15
O006676,P0163,2,12.21,0.125,21.37
O006676,P0105,1,25.4,0.038,24.43
O006676,P0153,1,30.01,0.079,27.64
O006677,P0085,1,28.62,0.039,27.5
O006678,P0212,1,16.93,0.074,15.68
O006678,P0133,3,16.08,0.092,43.8
O006678,P0074,1,25.79,0.098,23.26
O006679,P0100,1,14.22,0.043,13.61
O006680,P0066,3,22.34,0.117,59.18
O006680,P0172,1,34.03,0.117,30.05
O006681,P0075,1,7.7,0.081,7.08
